di,dotmode,y,x,dur,subj,ntrials
1,2d,0.4965277777777778,0.0,0.03333333333333333,ALL,288.0
1,2d,0.40625,0.015,0.03333333333333333,ALL,32.0
1,2d,0.49157303370786515,0.03,0.03333333333333333,ALL,712.0
1,2d,0.4949928469241774,0.06,0.03333333333333333,ALL,699.0
1,2d,0.5087976539589443,0.12,0.03333333333333333,ALL,682.0
1,2d,0.5772727272727273,0.25,0.03333333333333333,ALL,660.0
1,2d,0.656060606060606,0.5,0.03333333333333333,ALL,660.0
1,2d,0.726063829787234,1.0,0.03333333333333333,ALL,376.0
2,2d,0.5193548387096775,0.0,0.06666666666666667,ALL,310.0
2,2d,0.6666666666666666,0.015,0.06666666666666667,ALL,24.0
2,2d,0.47706422018348627,0.03,0.06666666666666667,ALL,654.0
2,2d,0.5895765472312704,0.06,0.06666666666666667,ALL,614.0
2,2d,0.6796116504854369,0.12,0.06666666666666667,ALL,618.0
2,2d,0.7977707006369427,0.25,0.06666666666666667,ALL,628.0
2,2d,0.909967845659164,0.5,0.06666666666666667,ALL,622.0
2,2d,0.9785714285714285,1.0,0.06666666666666667,ALL,280.0
3,2d,0.4861111111111111,0.0,0.1,ALL,432.0
3,2d,0.5666666666666667,0.015,0.1,ALL,30.0
3,2d,0.5823529411764706,0.03,0.1,ALL,850.0
3,2d,0.6301218161683277,0.06,0.1,ALL,903.0
3,2d,0.735827664399093,0.12,0.1,ALL,882.0
3,2d,0.8666666666666667,0.25,0.1,ALL,855.0
3,2d,0.9679802955665024,0.5,0.1,ALL,812.0
3,2d,1.0,1.0,0.1,ALL,376.0
4,2d,0.528169014084507,0.0,0.16666666666666666,ALL,426.0
4,2d,0.42857142857142855,0.015,0.16666666666666666,ALL,28.0
4,2d,0.5914634146341463,0.03,0.16666666666666666,ALL,820.0
4,2d,0.6810126582278481,0.06,0.16666666666666666,ALL,790.0
4,2d,0.8234519104084321,0.12,0.16666666666666666,ALL,759.0
4,2d,0.9590268886043534,0.25,0.16666666666666666,ALL,781.0
4,2d,0.9840881272949816,0.5,0.16666666666666666,ALL,817.0
4,2d,1.0,1.0,0.16666666666666666,ALL,376.0
5,2d,0.4696629213483146,0.0,0.26666666666666666,ALL,445.0
5,2d,0.6666666666666666,0.015,0.26666666666666666,ALL,36.0
5,2d,0.6062639821029083,0.03,0.26666666666666666,ALL,894.0
5,2d,0.712403951701427,0.06,0.26666666666666666,ALL,911.0
5,2d,0.8398692810457516,0.12,0.26666666666666666,ALL,918.0
5,2d,0.9587155963302753,0.25,0.26666666666666666,ALL,872.0
5,2d,0.9931584948688712,0.5,0.26666666666666666,ALL,877.0
5,2d,1.0,1.0,0.26666666666666666,ALL,398.0
6,2d,0.5076252723311547,0.0,0.45,ALL,459.0
6,2d,0.59375,0.015,0.45,ALL,32.0
6,2d,0.626984126984127,0.03,0.45,ALL,882.0
6,2d,0.7374301675977654,0.06,0.45,ALL,895.0
6,2d,0.8798735511064278,0.12,0.45,ALL,949.0
6,2d,0.9743326488706365,0.25,0.45,ALL,974.0
6,2d,0.9967032967032967,0.5,0.45,ALL,910.0
6,2d,1.0,1.0,0.45,ALL,414.0
7,2d,0.48324022346368717,0.0,0.7666666666666667,ALL,358.0
7,2d,0.4411764705882353,0.015,0.7666666666666667,ALL,34.0
7,2d,0.6786666666666666,0.03,0.7666666666666667,ALL,750.0
7,2d,0.7997275204359673,0.06,0.7666666666666667,ALL,734.0
7,2d,0.9093406593406593,0.12,0.7666666666666667,ALL,728.0
7,2d,0.9731903485254692,0.25,0.7666666666666667,ALL,746.0
7,2d,0.9951100244498777,0.5,0.7666666666666667,ALL,818.0
7,2d,1.0,1.0,0.7666666666666667,ALL,408.0
8,2d,0.5161290322580645,0.0,1.2666666666666666,ALL,62.0
8,2d,0.6666666666666666,0.015,1.2666666666666666,ALL,12.0
8,2d,0.7246376811594203,0.03,1.2666666666666666,ALL,138.0
8,2d,0.756578947368421,0.06,1.2666666666666666,ALL,152.0
8,2d,0.9144736842105263,0.12,1.2666666666666666,ALL,152.0
8,2d,0.975609756097561,0.25,1.2666666666666666,ALL,164.0
8,2d,0.9939024390243902,0.5,1.2666666666666666,ALL,164.0
8,2d,1.0,1.0,1.2666666666666666,ALL,48.0
9,2d,0.4,0.015,2.1333333333333333,ALL,20.0
9,2d,0.6,0.03,2.1333333333333333,ALL,100.0
9,2d,0.79,0.06,2.1333333333333333,ALL,100.0
9,2d,0.93,0.12,2.1333333333333333,ALL,100.0
9,2d,1.0,0.25,2.1333333333333333,ALL,100.0
9,2d,0.99,0.5,2.1333333333333333,ALL,100.0
9,2d,1.0,1.0,2.1333333333333333,ALL,80.0
10,2d,0.625,0.015,3.566666666666667,ALL,32.0
10,2d,0.68125,0.03,3.566666666666667,ALL,160.0
10,2d,0.8827160493827161,0.06,3.566666666666667,ALL,162.0
10,2d,0.9534883720930233,0.12,3.566666666666667,ALL,172.0
10,2d,1.0,0.25,3.566666666666667,ALL,180.0
10,2d,1.0,0.5,3.566666666666667,ALL,180.0
10,2d,1.0,1.0,3.566666666666667,ALL,144.0
