di,dotmode,y,x,dur,subj,ntrials
1,3d,0.2857142857142857,0.0,0.03333333333333333,ALL,14.0
1,3d,0.25,0.015,0.03333333333333333,ALL,12.0
1,3d,0.5335365853658537,0.03,0.03333333333333333,ALL,328.0
1,3d,0.4603658536585366,0.06,0.03333333333333333,ALL,328.0
1,3d,0.49390243902439024,0.12,0.03333333333333333,ALL,328.0
1,3d,0.4969512195121951,0.25,0.03333333333333333,ALL,328.0
1,3d,0.515625,0.5,0.03333333333333333,ALL,256.0
1,3d,0.5474137931034483,1.0,0.03333333333333333,ALL,232.0
2,3d,0.42857142857142855,0.0,0.05,ALL,42.0
2,3d,0.5333333333333333,0.015,0.05,ALL,30.0
2,3d,0.5096952908587258,0.03,0.05,ALL,722.0
2,3d,0.5361111111111111,0.06,0.05,ALL,720.0
2,3d,0.5449438202247191,0.12,0.05,ALL,712.0
2,3d,0.5105421686746988,0.25,0.05,ALL,664.0
2,3d,0.603030303030303,0.5,0.05,ALL,660.0
2,3d,0.6167763157894737,1.0,0.05,ALL,608.0
3,3d,0.5263157894736842,0.0,0.08333333333333333,ALL,76.0
3,3d,0.4444444444444444,0.015,0.08333333333333333,ALL,18.0
3,3d,0.5115830115830116,0.03,0.08333333333333333,ALL,518.0
3,3d,0.5087040618955513,0.06,0.08333333333333333,ALL,517.0
3,3d,0.5589430894308943,0.12,0.08333333333333333,ALL,492.0
3,3d,0.63125,0.25,0.08333333333333333,ALL,480.0
3,3d,0.7209302325581395,0.5,0.08333333333333333,ALL,516.0
3,3d,0.8095238095238095,1.0,0.08333333333333333,ALL,420.0
4,3d,0.6,0.0,0.11666666666666667,ALL,60.0
4,3d,0.4166666666666667,0.015,0.11666666666666667,ALL,12.0
4,3d,0.5294117647058824,0.03,0.11666666666666667,ALL,374.0
4,3d,0.5978552278820375,0.06,0.11666666666666667,ALL,373.0
4,3d,0.6212871287128713,0.12,0.11666666666666667,ALL,404.0
4,3d,0.6770334928229665,0.25,0.11666666666666667,ALL,418.0
4,3d,0.8074866310160428,0.5,0.11666666666666667,ALL,374.0
4,3d,0.8881578947368421,1.0,0.11666666666666667,ALL,304.0
5,3d,0.5238095238095238,0.0,0.15,ALL,84.0
5,3d,0.3888888888888889,0.015,0.15,ALL,18.0
5,3d,0.5363984674329502,0.03,0.15,ALL,522.0
5,3d,0.6096153846153847,0.06,0.15,ALL,520.0
5,3d,0.6302681992337165,0.12,0.15,ALL,522.0
5,3d,0.7429577464788732,0.25,0.15,ALL,568.0
5,3d,0.8628659476117103,0.5,0.15,ALL,649.0
5,3d,0.918552036199095,1.0,0.15,ALL,442.0
6,3d,0.4888888888888889,0.0,0.21666666666666667,ALL,90.0
6,3d,0.5,0.015,0.21666666666666667,ALL,26.0
6,3d,0.5419847328244275,0.03,0.21666666666666667,ALL,655.0
6,3d,0.6226114649681529,0.06,0.21666666666666667,ALL,628.0
6,3d,0.6915708812260536,0.12,0.21666666666666667,ALL,522.0
6,3d,0.8045977011494253,0.25,0.21666666666666667,ALL,522.0
6,3d,0.8819047619047619,0.5,0.21666666666666667,ALL,525.0
6,3d,0.9610894941634242,1.0,0.21666666666666667,ALL,514.0
7,3d,0.5,0.0,0.31666666666666665,ALL,82.0
7,3d,0.5,0.015,0.31666666666666665,ALL,20.0
7,3d,0.5344506517690876,0.03,0.31666666666666665,ALL,537.0
7,3d,0.6182795698924731,0.06,0.31666666666666665,ALL,558.0
7,3d,0.6875,0.12,0.31666666666666665,ALL,576.0
7,3d,0.8536121673003803,0.25,0.31666666666666665,ALL,526.0
7,3d,0.9401544401544402,0.5,0.31666666666666665,ALL,518.0
7,3d,0.9666666666666667,1.0,0.31666666666666665,ALL,420.0
8,3d,0.5,0.0,0.45,ALL,84.0
8,3d,0.45454545454545453,0.015,0.45,ALL,22.0
8,3d,0.5407407407407407,0.03,0.45,ALL,540.0
8,3d,0.6486988847583643,0.06,0.45,ALL,538.0
8,3d,0.6972176759410802,0.12,0.45,ALL,611.0
8,3d,0.8401898734177216,0.25,0.45,ALL,632.0
8,3d,0.9532871972318339,0.5,0.45,ALL,578.0
8,3d,0.9747706422018348,1.0,0.45,ALL,436.0
9,3d,0.5,0.0,0.65,ALL,92.0
9,3d,0.5454545454545454,0.015,0.65,ALL,22.0
9,3d,0.5714285714285714,0.03,0.65,ALL,616.0
9,3d,0.6262798634812287,0.06,0.65,ALL,586.0
9,3d,0.7176684881602914,0.12,0.65,ALL,549.0
