di,dotmode,y,x,dur,subj,ntrials
9,3d,0.8924731182795699,0.5,0.25,ALL,372.0
9,3d,0.9605263157894737,1.0,0.25,ALL,304.0
10,3d,0.46296296296296297,0.0,0.31666666666666665,ALL,54.0
10,3d,0.5,0.015,0.31666666666666665,ALL,14.0
10,3d,0.5327635327635327,0.03,0.31666666666666665,ALL,351.0
10,3d,0.625,0.06,0.31666666666666665,ALL,336.0
10,3d,0.6868421052631579,0.12,0.31666666666666665,ALL,380.0
10,3d,0.8594594594594595,0.25,0.31666666666666665,ALL,370.0
10,3d,0.9293478260869565,0.5,0.31666666666666665,ALL,368.0
10,3d,0.9572368421052632,1.0,0.31666666666666665,ALL,304.0
11,3d,0.5689655172413793,0.0,0.4,ALL,58.0
11,3d,0.5833333333333334,0.015,0.4,ALL,12.0
11,3d,0.5540540540540541,0.03,0.4,ALL,370.0
11,3d,0.6026315789473684,0.06,0.4,ALL,380.0
11,3d,0.6924829157175398,0.12,0.4,ALL,439.0
11,3d,0.8278301886792453,0.25,0.4,ALL,424.0
11,3d,0.9566326530612245,0.5,0.4,ALL,392.0
11,3d,0.9802631578947368,1.0,0.4,ALL,304.0
12,3d,0.46296296296296297,0.0,0.5166666666666667,ALL,54.0
12,3d,0.375,0.015,0.5166666666666667,ALL,16.0
12,3d,0.5252808988764045,0.03,0.5166666666666667,ALL,356.0
12,3d,0.6710526315789473,0.06,0.5166666666666667,ALL,380.0
12,3d,0.6983695652173914,0.12,0.5166666666666667,ALL,368.0
12,3d,0.8543956043956044,0.25,0.5166666666666667,ALL,364.0
12,3d,0.9553571428571429,0.5,0.5166666666666667,ALL,336.0
12,3d,0.9758064516129032,1.0,0.5166666666666667,ALL,248.0
13,3d,0.5,0.0,0.65,ALL,52.0
13,3d,0.6666666666666666,0.015,0.65,ALL,12.0
13,3d,0.5621621621621622,0.03,0.65,ALL,370.0
13,3d,0.6484375,0.06,0.65,ALL,384.0
13,3d,0.7167919799498746,0.12,0.65,ALL,399.0
13,3d,0.8423529411764706,0.25,0.65,ALL,425.0
13,3d,0.9526315789473684,0.5,0.65,ALL,380.0
13,3d,0.9935897435897436,1.0,0.65,ALL,312.0
14,3d,0.5882352941176471,0.0,0.8333333333333334,ALL,68.0
14,3d,0.5625,0.015,0.8333333333333334,ALL,16.0
14,3d,0.5736040609137056,0.03,0.8333333333333334,ALL,394.0
14,3d,0.5867346938775511,0.06,0.8333333333333334,ALL,392.0
14,3d,0.7010309278350515,0.12,0.8333333333333334,ALL,388.0
14,3d,0.8781869688385269,0.25,0.8333333333333334,ALL,353.0
14,3d,0.9537712895377128,0.5,0.8333333333333334,ALL,411.0
14,3d,0.9850299401197605,1.0,0.8333333333333334,ALL,334.0
15,3d,0.5769230769230769,0.0,1.0666666666666667,ALL,52.0
15,3d,0.5,0.015,1.0666666666666667,ALL,10.0
15,3d,0.5931372549019608,0.03,1.0666666666666667,ALL,204.0
15,3d,0.6313131313131313,0.06,1.0666666666666667,ALL,198.0
15,3d,0.7772277227722773,0.12,1.0666666666666667,ALL,202.0
15,3d,0.8632478632478633,0.25,1.0666666666666667,ALL,234.0
15,3d,0.9377289377289377,0.5,1.0666666666666667,ALL,273.0
15,3d,0.995575221238938,1.0,1.0666666666666667,ALL,226.0
16,3d,0.5625,0.0,1.3666666666666667,ALL,16.0
16,3d,0.8333333333333334,0.015,1.3666666666666667,ALL,6.0
16,3d,0.6818181818181818,0.03,1.3666666666666667,ALL,44.0
16,3d,0.6818181818181818,0.06,1.3666666666666667,ALL,44.0
16,3d,0.75,0.12,1.3666666666666667,ALL,44.0
16,3d,0.9,0.25,1.3666666666666667,ALL,50.0
16,3d,0.9666666666666667,0.5,1.3666666666666667,ALL,60.0
16,3d,1.0,1.0,1.3666666666666667,ALL,32.0
17,3d,0.5,0.015,1.75,ALL,6.0
17,3d,0.3125,0.03,1.75,ALL,32.0
17,3d,0.725,0.06,1.75,ALL,40.0
17,3d,0.675,0.12,1.75,ALL,40.0
17,3d,0.9,0.25,1.75,ALL,40.0
17,3d,0.9166666666666666,0.5,1.75,ALL,36.0
17,3d,1.0,1.0,1.75,ALL,16.0
18,3d,0.5,0.015,2.25,ALL,8.0
18,3d,0.6,0.03,2.25,ALL,40.0
18,3d,0.6,0.06,2.25,ALL,40.0
18,3d,0.825,0.12,2.25,ALL,40.0
18,3d,0.825,0.25,2.25,ALL,40.0
18,3d,0.9772727272727273,0.5,2.25,ALL,44.0
18,3d,0.9791666666666666,1.0,2.25,ALL,48.0
19,3d,0.6666666666666666,0.015,2.8666666666666667,ALL,12.0
19,3d,0.5833333333333334,0.03,2.8666666666666667,ALL,60.0
19,3d,0.5666666666666667,0.06,2.8666666666666667,ALL,60.0
19,3d,0.6666666666666666,0.12,2.8666666666666667,ALL,60.0
19,3d,0.9137931034482759,0.25,2.8666666666666667,ALL,58.0
19,3d,0.9791666666666666,0.5,2.8666666666666667,ALL,48.0
19,3d,0.9375,1.0,2.8666666666666667,ALL,32.0
20,3d,0.625,0.015,3.65,ALL,16.0
20,3d,0.6875,0.03,3.65,ALL,80.0
20,3d,0.631578947368421,0.06,3.65,ALL,76.0
20,3d,0.6333333333333333,0.12,3.65,ALL,60.0
20,3d,0.8870967741935484,0.25,3.65,ALL,62.0
20,3d,0.9166666666666666,0.5,3.65,ALL,72.0
20,3d,0.984375,1.0,3.65,ALL,64.0
21,3d,0.625,0.015,4.683333333333334,ALL,16.0
21,3d,0.55,0.03,4.683333333333334,ALL,80.0
21,3d,0.5714285714285714,0.06,4.683333333333334,ALL,84.0
21,3d,0.77,0.12,4.683333333333334,ALL,100.0
21,3d,0.85,0.25,4.683333333333334,ALL,100.0
21,3d,0.96,0.5,4.683333333333334,ALL,100.0
21,3d,0.975,1.0,4.683333333333334,ALL,80.0
