index,session_index,trial_index,coherence,duration,duration_index,direction,response,correct
2188,10,52.0,0.029999999999999999,4.0443514644351461,7.0,4.7123889803846897,1.0,True
2189,10,114.0,0.029999999999999999,4.306694560669456,8.0,1.5707963267948966,2.0,True
2190,10,194.0,0.029999999999999999,4.3305439330543933,8.0,4.7123889803846897,1.0,True
2191,10,6.0,0.029999999999999999,4.5928870292887032,8.0,1.5707963267948966,2.0,True
2192,10,168.0,0.029999999999999999,4.6167364016736405,8.0,4.7123889803846897,1.0,True
2193,10,85.0,0.029999999999999999,4.8790794979079504,9.0,1.5707963267948966,2.0,True
2194,10,167.0,0.029999999999999999,4.9029288702928877,9.0,4.7123889803846897,1.0,True
2195,10,236.0,0.029999999999999999,5.1652719665271967,9.0,1.5707963267948966,1.0,False
2196,10,165.0,0.029999999999999999,5.189121338912134,9.0,4.7123889803846897,2.0,False
2197,10,164.0,0.029999999999999999,5.4514644351464439,10.0,1.5707963267948966,2.0,True
2198,10,154.0,0.029999999999999999,5.4753138075313812,10.0,4.7123889803846897,2.0,False
2199,10,63.0,0.029999999999999999,5.737656903765691,10.0,1.5707963267948966,1.0,False
2200,10,210.0,0.029999999999999999,5.7615062761506275,10.0,4.7123889803846897,2.0,False
2201,10,166.0,0.059999999999999998,0.34769874476987445,1.0,1.5707963267948966,2.0,True
2202,10,193.0,0.059999999999999998,0.37154811715481173,1.0,4.7123889803846897,1.0,True
2203,10,222.0,0.059999999999999998,0.63389121338912124,1.0,1.5707963267948966,2.0,True
2204,10,183.0,0.059999999999999998,0.65774058577405858,1.0,4.7123889803846897,1.0,True
2205,10,72.0,0.059999999999999998,0.92008368200836821,2.0,1.5707963267948966,1.0,False
2206,10,107.0,0.059999999999999998,0.94393305439330555,2.0,4.7123889803846897,1.0,True
2207,10,142.0,0.059999999999999998,1.206276150627615,2.0,1.5707963267948966,1.0,False
2208,10,172.0,0.059999999999999998,1.2301255230125523,2.0,4.7123889803846897,1.0,True
2209,10,226.0,0.059999999999999998,1.4924686192468619,3.0,1.5707963267948966,1.0,False
2210,10,55.0,0.059999999999999998,1.5163179916317993,3.0,4.7123889803846897,2.0,False
2211,10,121.0,0.059999999999999998,1.7786610878661089,3.0,1.5707963267948966,1.0,False
2212,10,199.0,0.059999999999999998,1.8025104602510462,3.0,4.7123889803846897,1.0,True
2213,10,48.0,0.059999999999999998,2.0648535564853558,4.0,1.5707963267948966,2.0,True
2214,10,61.0,0.059999999999999998,2.0887029288702927,4.0,4.7123889803846897,1.0,True
2215,10,145.0,0.059999999999999998,2.3510460251046021,4.0,1.5707963267948966,1.0,False
2216,10,195.0,0.059999999999999998,2.3748953974895399,4.0,4.7123889803846897,2.0,False
2217,10,56.0,0.059999999999999998,2.6372384937238493,5.0,1.5707963267948966,1.0,False
2218,10,234.0,0.059999999999999998,2.6610878661087867,5.0,4.7123889803846897,1.0,True
2219,10,233.0,0.059999999999999998,2.9234309623430961,5.0,1.5707963267948966,1.0,False
2220,10,18.0,0.059999999999999998,2.9472803347280334,5.0,4.7123889803846897,1.0,True
2221,10,113.0,0.059999999999999998,3.2096234309623428,6.0,1.5707963267948966,1.0,False
2222,10,224.0,0.059999999999999998,3.2334728033472802,6.0,4.7123889803846897,1.0,True
2223,10,78.0,0.059999999999999998,3.49581589958159,6.0,1.5707963267948966,1.0,False
2224,10,155.0,0.059999999999999998,3.5196652719665269,6.0,4.7123889803846897,2.0,False
2225,10,135.0,0.059999999999999998,3.7820083682008367,7.0,1.5707963267948966,1.0,False
2226,10,41.0,0.059999999999999998,3.8058577405857736,7.0,4.7123889803846897,2.0,False
2227,10,104.0,0.059999999999999998,4.0682008368200835,7.0,1.5707963267948966,2.0,True
2228,10,62.0,0.059999999999999998,4.0920502092050208,7.0,4.7123889803846897,1.0,True
2229,10,153.0,0.059999999999999998,4.3543933054393307,8.0,1.5707963267948966,2.0,True
2230,10,124.0,0.059999999999999998,4.378242677824268,8.0,4.7123889803846897,1.0,True
2231,10,186.0,0.059999999999999998,4.6405857740585779,8.0,1.5707963267948966,2.0,True
2232,10,148.0,0.059999999999999998,4.6644351464435152,8.0,4.7123889803846897,1.0,True
2233,10,46.0,0.059999999999999998,4.9267782426778242,9.0,1.5707963267948966,1.0,False
2234,10,23.0,0.059999999999999998,4.9506276150627615,9.0,4.7123889803846897,1.0,True
2235,10,174.0,0.059999999999999998,5.2129707112970713,9.0,1.5707963267948966,1.0,False
2236,10,208.0,0.059999999999999998,5.2368200836820087,9.0,4.7123889803846897,2.0,False
2237,10,103.0,0.059999999999999998,5.4991631799163185,10.0,1.5707963267948966,2.0,True
2238,10,119.0,0.059999999999999998,5.523012552301255,10.0,4.7123889803846897,1.0,True
2239,10,216.0,0.059999999999999998,5.7853556485355648,10.0,1.5707963267948966,1.0,False
2240,10,90.0,0.059999999999999998,5.8092050209205022,10.0,4.7123889803846897,1.0,True
2241,10,36.0,0.12,0.39539748953974896,1.0,1.5707963267948966,2.0,True
2242,10,116.0,0.12,0.41924686192468619,1.0,4.7123889803846897,1.0,True
2243,10,28.0,0.12,0.68158995815899581,1.0,1.5707963267948966,2.0,True
2244,10,120.0,0.12,0.70543933054393304,1.0,4.7123889803846897,1.0,True
2245,10,43.0,0.12,0.96778242677824267,2.0,1.5707963267948966,2.0,True
2246,10,76.0,0.12,0.99163179916318001,2.0,4.7123889803846897,1.0,True
2247,10,105.0,0.12,1.2539748953974896,2.0,1.5707963267948966,1.0,False
2248,10,118.0,0.12,1.2778242677824267,2.0,4.7123889803846897,1.0,True
2249,10,238.0,0.12,1.5401673640167366,3.0,1.5707963267948966,1.0,False
2250,10,221.0,0.12,1.5640167364016737,3.0,4.7123889803846897,1.0,True
2251,10,26.0,0.12,1.8263598326359833,3.0,1.5707963267948966,2.0,True
2252,10,13.0,0.12,1.8502092050209205,3.0,4.7123889803846897,2.0,False
2253,10,7.0,0.12,2.1125523012552301,4.0,1.5707963267948966,2.0,True
2254,10,51.0,0.12,2.1364016736401674,4.0,4.7123889803846897,1.0,True
2255,10,239.0,0.12,2.3987447698744768,4.0,1.5707963267948966,1.0,False
2256,10,125.0,0.12,2.4225941422594142,4.0,4.7123889803846897,1.0,True
2257,10,45.0,0.12,2.6849372384937236,5.0,1.5707963267948966,2.0,True
2258,10,38.0,0.12,2.7087866108786609,5.0,4.7123889803846897,1.0,True
2259,10,159.0,0.12,2.9711297071129703,5.0,1.5707963267948966,2.0,True
2260,10,198.0,0.12,2.9949790794979076,5.0,4.7123889803846897,1.0,True
2261,10,37.0,0.12,3.2573221757322175,6.0,1.5707963267948966,2.0,True
2262,10,207.0,0.12,3.2811715481171548,6.0,4.7123889803846897,2.0,False
2263,10,232.0,0.12,3.5435146443514642,6.0,1.5707963267948966,2.0,True
2264,10,157.0,0.12,3.5673640167364016,6.0,4.7123889803846897,1.0,True
2265,10,80.0,0.12,3.8297071129707114,7.0,1.5707963267948966,1.0,False
2266,10,218.0,0.12,3.8535564853556488,7.0,4.7123889803846897,1.0,True
2267,10,39.0,0.12,4.1158995815899582,7.0,1.5707963267948966,1.0,False
2268,10,192.0,0.12,4.1397489539748955,7.0,4.7123889803846897,2.0,False
2269,10,44.0,0.12,4.4020920502092045,8.0,1.5707963267948966,1.0,False
2270,10,206.0,0.12,4.4259414225941418,8.0,4.7123889803846897,1.0,True
2271,10,112.0,0.12,4.6882845188284517,8.0,1.5707963267948966,2.0,True
2272,10,77.0,0.12,4.712133891213389,8.0,4.7123889803846897,1.0,True
2273,10,130.0,0.12,4.9744769874476988,9.0,1.5707963267948966,2.0,True
2274,10,163.0,0.12,4.9983263598326362,9.0,4.7123889803846897,1.0,True
2275,10,82.0,0.12,5.260669456066946,9.0,1.5707963267948966,1.0,False
