di,dotmode,y,x,dur,subj,ntrials
1,3d,0.2857142857142857,0.0,0.03333333333333333,ALL,14.0
1,3d,0.25,0.015,0.03333333333333333,ALL,12.0
1,3d,0.5335365853658537,0.03,0.03333333333333333,ALL,328.0
1,3d,0.4603658536585366,0.06,0.03333333333333333,ALL,328.0
1,3d,0.49390243902439024,0.12,0.03333333333333333,ALL,328.0
1,3d,0.4969512195121951,0.25,0.03333333333333333,ALL,328.0
1,3d,0.515625,0.5,0.03333333333333333,ALL,256.0
1,3d,0.5474137931034483,1.0,0.03333333333333333,ALL,232.0
2,3d,0.375,0.0,0.05,ALL,16.0
2,3d,0.3888888888888889,0.015,0.05,ALL,18.0
2,3d,0.5209424083769634,0.03,0.05,ALL,382.0
2,3d,0.5523560209424084,0.06,0.05,ALL,382.0
2,3d,0.5585106382978723,0.12,0.05,ALL,376.0
2,3d,0.49096385542168675,0.25,0.05,ALL,332.0
2,3d,0.5841584158415841,0.5,0.05,ALL,404.0
2,3d,0.5824468085106383,1.0,0.05,ALL,376.0
3,3d,0.5,0.0,0.06666666666666667,ALL,66.0
3,3d,0.6190476190476191,0.015,0.06666666666666667,ALL,21.0
3,3d,0.52,0.03,0.06666666666666667,ALL,600.0
3,3d,0.5261324041811847,0.06,0.06666666666666667,ALL,574.0
3,3d,0.5396551724137931,0.12,0.06666666666666667,ALL,580.0
3,3d,0.5758064516129032,0.25,0.06666666666666667,ALL,620.0
3,3d,0.6764705882352942,0.5,0.06666666666666667,ALL,612.0
3,3d,0.7241379310344828,1.0,0.06666666666666667,ALL,464.0
4,3d,0.5588235294117647,0.0,0.1,ALL,68.0
4,3d,0.4666666666666667,0.015,0.1,ALL,15.0
4,3d,0.4979253112033195,0.03,0.1,ALL,482.0
4,3d,0.4930875576036866,0.06,0.1,ALL,434.0
4,3d,0.5856481481481481,0.12,0.1,ALL,432.0
4,3d,0.6415094339622641,0.25,0.1,ALL,424.0
4,3d,0.7760416666666666,0.5,0.1,ALL,384.0
4,3d,0.8643617021276596,1.0,0.1,ALL,376.0
5,3d,0.5921052631578947,0.0,0.13333333333333333,ALL,76.0
5,3d,0.3888888888888889,0.015,0.13333333333333333,ALL,18.0
5,3d,0.5321100917431193,0.03,0.13333333333333333,ALL,436.0
5,3d,0.6272189349112426,0.06,0.13333333333333333,ALL,507.0
5,3d,0.6208333333333333,0.12,0.13333333333333333,ALL,480.0
5,3d,0.723404255319149,0.25,0.13333333333333333,ALL,470.0
5,3d,0.8378378378378378,0.5,0.13333333333333333,ALL,518.0
5,3d,0.9010416666666666,1.0,0.13333333333333333,ALL,384.0
6,3d,0.4305555555555556,0.0,0.18333333333333332,ALL,72.0
6,3d,0.3333333333333333,0.015,0.18333333333333332,ALL,18.0
6,3d,0.515686274509804,0.03,0.18333333333333332,ALL,510.0
6,3d,0.6220302375809935,0.06,0.18333333333333332,ALL,463.0
6,3d,0.6680327868852459,0.12,0.18333333333333332,ALL,488.0
6,3d,0.7617021276595745,0.25,0.18333333333333332,ALL,470.0
6,3d,0.8778801843317973,0.5,0.18333333333333332,ALL,434.0
6,3d,0.9557291666666666,1.0,0.18333333333333332,ALL,384.0
7,3d,0.5147058823529411,0.0,0.25,ALL,68.0
7,3d,0.5625,0.015,0.25,ALL,16.0
7,3d,0.5615763546798029,0.03,0.25,ALL,406.0
7,3d,0.627906976744186,0.06,0.25,ALL,430.0
7,3d,0.6967592592592593,0.12,0.25,ALL,432.0
7,3d,0.8275862068965517,0.25,0.25,ALL,464.0
7,3d,0.9035087719298246,0.5,0.25,ALL,456.0
7,3d,0.9647058823529412,1.0,0.25,ALL,340.0
8,3d,0.5147058823529411,0.0,0.3333333333333333,ALL,68.0
8,3d,0.5555555555555556,0.015,0.3333333333333333,ALL,18.0
8,3d,0.544921875,0.03,0.3333333333333333,ALL,512.0
8,3d,0.6121673003802282,0.06,0.3333333333333333,ALL,526.0
8,3d,0.6795454545454546,0.12,0.3333333333333333,ALL,440.0
8,3d,0.8592964824120602,0.25,0.3333333333333333,ALL,398.0
8,3d,0.9377880184331797,0.5,0.3333333333333333,ALL,434.0
8,3d,0.9635416666666666,1.0,0.3333333333333333,ALL,384.0
9,3d,0.5,0.0,0.45,ALL,82.0
9,3d,0.45454545454545453,0.015,0.45,ALL,22.0
9,3d,0.5437262357414449,0.03,0.45,ALL,526.0
9,3d,0.642578125,0.06,0.45,ALL,512.0
