di,dotmode,y,x,dur,subj,ntrials
1,2d,0.4965277777777778,0.0,0.03333333333333333,ALL,288.0
1,2d,0.40625,0.015,0.03333333333333333,ALL,32.0
1,2d,0.49157303370786515,0.03,0.03333333333333333,ALL,712.0
1,2d,0.4949928469241774,0.06,0.03333333333333333,ALL,699.0
1,2d,0.5087976539589443,0.12,0.03333333333333333,ALL,682.0
1,2d,0.5772727272727273,0.25,0.03333333333333333,ALL,660.0
1,2d,0.656060606060606,0.5,0.03333333333333333,ALL,660.0
1,2d,0.726063829787234,1.0,0.03333333333333333,ALL,376.0
2,2d,0.5193548387096775,0.0,0.06666666666666667,ALL,310.0
2,2d,0.6666666666666666,0.015,0.06666666666666667,ALL,24.0
2,2d,0.47706422018348627,0.03,0.06666666666666667,ALL,654.0
2,2d,0.5895765472312704,0.06,0.06666666666666667,ALL,614.0
2,2d,0.6796116504854369,0.12,0.06666666666666667,ALL,618.0
2,2d,0.7977707006369427,0.25,0.06666666666666667,ALL,628.0
2,2d,0.909967845659164,0.5,0.06666666666666667,ALL,622.0
2,2d,0.9785714285714285,1.0,0.06666666666666667,ALL,280.0
3,2d,0.4830508474576271,0.0,0.1,ALL,354.0
3,2d,0.625,0.015,0.1,ALL,24.0
3,2d,0.5809248554913294,0.03,0.1,ALL,692.0
3,2d,0.6306179775280899,0.06,0.1,ALL,712.0
3,2d,0.720863309352518,0.12,0.1,ALL,695.0
3,2d,0.8579881656804734,0.25,0.1,ALL,676.0
3,2d,0.9700315457413249,0.5,0.1,ALL,634.0
3,2d,1.0,1.0,0.1,ALL,306.0
4,2d,0.5638888888888889,0.0,0.15,ALL,360.0
4,2d,0.34615384615384615,0.015,0.15,ALL,26.0
4,2d,0.5863509749303621,0.03,0.15,ALL,718.0
4,2d,0.6589673913043478,0.06,0.15,ALL,736.0
4,2d,0.8125819134993447,0.12,0.15,ALL,763.0
4,2d,0.9448717948717948,0.25,0.15,ALL,780.0
4,2d,0.9768934531450578,0.5,0.15,ALL,779.0
4,2d,1.0,1.0,0.15,ALL,328.0
5,2d,0.4560975609756098,0.0,0.23333333333333334,ALL,410.0
5,2d,0.6774193548387096,0.015,0.23333333333333334,ALL,31.0
5,2d,0.599009900990099,0.03,0.23333333333333334,ALL,808.0
5,2d,0.7043147208121827,0.06,0.23333333333333334,ALL,788.0
5,2d,0.8456284153005464,0.12,0.23333333333333334,ALL,732.0
5,2d,0.953125,0.25,0.23333333333333334,ALL,704.0
5,2d,0.9920318725099602,0.5,0.23333333333333334,ALL,753.0
5,2d,1.0,1.0,0.23333333333333334,ALL,376.0
6,2d,0.4638888888888889,0.0,0.36666666666666664,ALL,360.0
6,2d,0.6666666666666666,0.015,0.36666666666666664,ALL,27.0
6,2d,0.6341463414634146,0.03,0.36666666666666664,ALL,738.0
6,2d,0.721835883171071,0.06,0.36666666666666664,ALL,719.0
6,2d,0.8502673796791443,0.12,0.36666666666666664,ALL,748.0
6,2d,0.9706632653061225,0.25,0.36666666666666664,ALL,784.0
6,2d,0.9974059662775616,0.5,0.36666666666666664,ALL,771.0
6,2d,1.0,1.0,0.36666666666666664,ALL,344.0
7,2d,0.5539906103286385,0.0,0.5666666666666667,ALL,426.0
7,2d,0.4117647058823529,0.015,0.5666666666666667,ALL,34.0
7,2d,0.629950495049505,0.03,0.5666666666666667,ALL,808.0
7,2d,0.7635933806146572,0.06,0.5666666666666667,ALL,846.0
7,2d,0.8909299655568312,0.12,0.5666666666666667,ALL,871.0
7,2d,0.9779326364692218,0.25,0.5666666666666667,ALL,861.0
7,2d,0.9952038369304557,0.5,0.5666666666666667,ALL,834.0
7,2d,1.0,1.0,0.5666666666666667,ALL,344.0
8,2d,0.4338235294117647,0.0,0.9166666666666666,ALL,272.0
8,2d,0.55,0.015,0.9166666666666666,ALL,20.0
8,2d,0.7007722007722008,0.03,0.9166666666666666,ALL,518.0
8,2d,0.7984790874524715,0.06,0.9166666666666666,ALL,526.0
8,2d,0.9073724007561437,0.12,0.9166666666666666,ALL,529.0
8,2d,0.9729206963249516,0.25,0.9166666666666666,ALL,517.0
8,2d,0.992633517495396,0.5,0.9166666666666666,ALL,543.0
8,2d,1.0,1.0,0.9166666666666666,ALL,290.0
9,2d,0.6428571428571429,0.015,1.4666666666666666,ALL,14.0
9,2d,0.6323529411764706,0.03,1.4666666666666666,ALL,68.0
9,2d,0.7666666666666667,0.06,1.4666666666666666,ALL,60.0
9,2d,0.9838709677419355,0.12,1.4666666666666666,ALL,62.0
9,2d,0.9666666666666667,0.25,1.4666666666666666,ALL,90.0
9,2d,1.0,0.5,1.4666666666666666,ALL,104.0
9,2d,1.0,1.0,1.4666666666666666,ALL,48.0
10,2d,0.375,0.015,2.35,ALL,16.0
10,2d,0.6428571428571429,0.03,2.35,ALL,84.0
10,2d,0.79,0.06,2.35,ALL,100.0
10,2d,0.93,0.12,2.35,ALL,100.0
10,2d,1.0,0.25,2.35,ALL,100.0
10,2d,0.99,0.5,2.35,ALL,100.0
10,2d,1.0,1.0,2.35,ALL,80.0
11,2d,0.625,0.015,3.7333333333333334,ALL,32.0
11,2d,0.68125,0.03,3.7333333333333334,ALL,160.0
11,2d,0.88125,0.06,3.7333333333333334,ALL,160.0
11,2d,0.95,0.12,3.7333333333333334,ALL,160.0
11,2d,1.0,0.25,3.7333333333333334,ALL,160.0
11,2d,1.0,0.5,3.7333333333333334,ALL,160.0
11,2d,1.0,1.0,3.7333333333333334,ALL,128.0
