lapse,loc,scale,thresh,dotmode,dur,di,subj,bi
0.043597539851687385,1.4158766366587887,0.19473014634510194,1.4531933519783011,3d,0.03333333333333333,1,ALL,0
0.044490461986525724,2.1347523173659266,0.8059266366847279,2.2926885283467886,3d,0.05,2,ALL,0
0.04870286084694514,1.1408393906894878,0.4004166847413349,1.227601196308098,3d,0.06666666666666667,3,ALL,0
0.18813289970401628,0.34902991808968487,0.13958650041649315,0.5439586101385274,3d,0.08333333333333333,4,ALL,0
0.10884808713728447,0.26605233930306815,0.15094517909204502,0.35233625824646814,3d,0.11666666666666667,5,ALL,0
0.07644817651445791,0.22031081121662635,0.12359162153697445,0.2654198582492959,3d,0.16666666666666666,6,ALL,0
0.036090489934051805,0.22540087463556857,0.14709912536443154,0.2483347818938673,3d,0.21666666666666667,7,ALL,0
0.058138750557443115,0.15244668698155292,0.07928222531970908,0.17343177760087133,3d,0.2833333333333333,8,ALL,0
0.025137552335649623,0.17154310703873388,0.08802374010828821,0.18087116290262487,3d,0.4,9,ALL,0
0.022096396059872424,0.16553866444536997,0.09653633902540609,0.17447196040853935,3d,0.5333333333333333,10,ALL,0
0.02457830243918671,0.14864073020789959,0.09308566318215208,0.15827398475728138,3d,0.7166666666666667,11,ALL,0
0.024466846030658636,0.14668399636644874,0.0910867270810602,0.15606535955133433,3d,0.9666666666666667,12,ALL,0
0.012964915406844774,0.12600652505900317,0.09939666342727567,0.1312996708690062,3d,1.3166666666666667,13,ALL,0
0.04156601416076633,0.13807371928363188,0.057647074135776764,0.1485561791625538,3d,1.7666666666666666,14,ALL,0
0.03576287657920307,0.13361229695960017,0.08610370678883801,0.1469047687608258,3d,2.4166666666666665,15,ALL,0
0.036558217506926366,0.13621051992225464,0.08521996043315289,0.14968352329600515,3d,3.25,16,ALL,0
0.03456699320017653,0.14155746446230616,0.07890455631032217,0.1532993248655778,3d,4.416666666666667,17,ALL,0
