,subj,dotmode,di,dur,bi,thresh,loc,scale,lapse
57,ALL,2d,5,66.66666666666667,15,0.24724923533268578,0.22127233022013792,0.11171393722028808,0.051868618947181595
58,ALL,2d,5,66.66666666666667,16,0.27866375996632875,0.27140053879941306,0.1012718981215299,0.017302131220385424
59,ALL,2d,5,66.66666666666667,17,0.24533227321469164,0.23027159930327445,0.11307824362310798,0.031174886993532845
60,ALL,2d,5,66.66666666666667,18,0.28353715077124975,0.26930773229099514,0.10694455534073295,0.0311455814781444
61,ALL,2d,5,66.66666666666667,19,0.2613421102134352,0.24176879598419265,0.11670996236389133,0.03860003859609468
62,ALL,2d,5,66.66666666666667,20,0.27451797934081185,0.2571599609473428,0.11430814153003581,0.0352213299458458
63,ALL,2d,6,83.33333333333333,0,0.16642466652248503,0.1523661233869924,0.060713722076667226,0.05167515987424592
64,ALL,2d,6,83.33333333333333,1,0.18639186671571117,0.16704673673895265,0.08769453935907294,0.049489989655095865
65,ALL,2d,6,83.33333333333333,2,0.17620210376801262,0.16096452965315655,0.0633028846600045,0.05348241526459686
66,ALL,2d,6,83.33333333333333,3,0.17926135630043366,0.15806951815057296,0.10723062784406606,0.04483134987310546
67,ALL,2d,6,83.33333333333333,4,0.17056108468716885,0.14938384540764327,0.06627282427985981,0.0683803681553106
68,ALL,2d,6,83.33333333333333,5,0.1907179811733832,0.17562398711528046,0.07041216792739194,0.04823681781674962
69,ALL,2d,6,83.33333333333333,6,0.18234834088033183,0.1659376740811761,0.07303040463708352,0.05031305699345931
70,ALL,2d,6,83.33333333333333,7,0.14774277096430352,0.13153980714258956,0.06454486747900744,0.05550104296619016
71,ALL,2d,6,83.33333333333333,8,0.18540004340739427,0.16543615255703448,0.07535250337316549,0.058187000524764595
72,ALL,2d,6,83.33333333333333,9,0.18234126194098285,0.17082772008274702,0.07959041880209092,0.03367086524058619
73,ALL,2d,6,83.33333333333333,10,0.17181903881957244,0.15346844050349046,0.07710648785276089,0.05294742129486994
74,ALL,2d,6,83.33333333333333,11,0.1465025304338189,0.12884423376554072,0.06347086608980655,0.06071574837931961
75,ALL,2d,6,83.33333333333333,12,0.18668896084867376,0.1570679805725272,0.093264284562114,0.06802700316864821
76,ALL,2d,6,83.33333333333333,13,0.18479643470181037,0.16660704253083158,0.08565948421052642,0.04782865521537775
77,ALL,2d,6,83.33333333333333,14,0.1893916575232729,0.16581922782718142,0.07683145409062472,0.06605185542212069
78,ALL,2d,6,83.33333333333333,15,0.16326859790066514,0.1439712140732896,0.06702331732344075,0.06254469086375901
79,ALL,2d,6,83.33333333333333,16,0.14887204432862622,0.13346166489501074,0.07841753077401561,0.04460316298190968
80,ALL,2d,6,83.33333333333333,17,0.19187174940957633,0.1784237853775073,0.09642666911697056,0.03254372434692984
81,ALL,2d,6,83.33333333333333,18,0.17891053077506544,0.16400110751992986,0.06073008638247501,0.05442228143029475
82,ALL,2d,6,83.33333333333333,19,0.1724301484037398,0.15927512445191916,0.06852709389354317,0.04366672485260512
83,ALL,2d,6,83.33333333333333,20,0.1752146156012849,0.15740679579166866,0.07578011173673438,0.05235596671599696
84,ALL,2d,7,100.0,0,0.179401630188085,0.17778309615523558,0.11107605178643977,0.0036164387335606844
85,ALL,2d,7,100.0,1,0.16953808270994913,0.1673985524242654,0.10440240464620881,0.005071139085098271
86,ALL,2d,7,100.0,2,0.16108329228628257,0.1566642569858496,0.08891273122944249,0.012121485089354612
87,ALL,2d,7,100.0,3,0.1835910168352637,0.18205045801127642,0.11380531366701226,0.003361395337849216
88,ALL,2d,7,100.0,4,0.16657245528507306,0.1609824493527523,0.13298990474920142,0.010290539782513286
89,ALL,2d,7,100.0,5,0.1695481142720975,0.1664399483413264,0.11846066558196959,0.006474183332400446
90,ALL,2d,7,100.0,6,0.18138910016617435,0.17536424910492915,0.1259058590960772,0.011681292037180317
91,ALL,2d,7,100.0,7,0.17712553074706852,0.17222080376925863,0.12893930282595661,0.009331160074882047
92,ALL,2d,7,100.0,8,0.16491905971594195,0.16339870354480718,0.1117805562360711,0.0033772946767957426
93,ALL,2d,7,100.0,9,0.17342848508835335,0.16769038264004732,0.13500043356967265,0.010403420134059456
94,ALL,2d,7,100.0,10,0.18435422058483014,0.17957833029295378,0.12988003062783687,0.009025922389156216
95,ALL,2d,7,100.0,11,0.16997676405132592,0.16817969858587117,0.12448794396227716,0.0035829910246749246
96,ALL,2d,7,100.0,12,0.17744216575090596,0.1754283000805987,0.12294578287790868,0.0040616718191000155
97,ALL,2d,7,100.0,13,0.1592326951101234,0.15512996596140816,0.13194023002272287,0.007654218289784223
98,ALL,2d,7,100.0,14,0.18346919525849165,0.18131701258561522,0.11327525464668872,0.004705057303714364
99,ALL,2d,7,100.0,15,0.17186470681598975,0.16914738323495532,0.09538253328836986,0.007021678798634305
100,ALL,2d,7,100.0,16,0.188977803176651,0.18688505261923377,0.12161887448146569,0.004265061550702141
101,ALL,2d,7,100.0,17,0.1758670173437129,0.16618525332400944,0.11761544161766568,0.01975503640049798
102,ALL,2d,7,100.0,18,0.18454128882311918,0.17997763004047537,0.09732661158003021,0.011451945985765093
103,ALL,2d,7,100.0,19,0.17729813144378034,0.16839850365220305,0.10308722389593335,0.020677370930866693
104,ALL,2d,7,100.0,20,0.17498897702191676,0.1710110015353536,0.11644165751944754,0.0083964651388295
105,ALL,2d,8,116.66666666666667,0,0.13914438586807096,0.13531868964872407,0.07311376488251152,0.012744963668402364
106,ALL,2d,8,116.66666666666667,1,0.15946101064040982,0.15850437946780488,0.059122310642727535,0.004012585646603535
107,ALL,2d,8,116.66666666666667,2,0.15233220040370038,0.14694164241532803,0.05251304054535824,0.02438971217098992
108,ALL,2d,8,116.66666666666667,3,0.15029588490222617,0.14476530462763137,0.07271378652638358,0.018309753549226822
109,ALL,2d,8,116.66666666666667,4,0.1398960259375128,0.13832264978087166,0.06430008685390269,0.00604308097712399
110,ALL,2d,8,116.66666666666667,5,0.13640593538248988,0.13198295828528064,0.07006367559398995,0.015294167083724618
111,ALL,2d,8,116.66666666666667,6,0.14745627473102363,0.1431231372197262,0.06646864700792593,0.0157778041815552
112,ALL,2d,8,116.66666666666667,7,0.13218548710186875,0.12645817945393012,0.051917627000226965,0.026112065074205326
113,ALL,2d,8,116.66666666666667,8,0.15227058278141345,0.15065936597323765,0.07505369175891524,0.005309683804739194
114,ALL,2d,8,116.66666666666667,9,0.1391762315490748,0.13046190689816742,0.07164981331872516,0.028629650453633602
115,ALL,2d,8,116.66666666666667,10,0.128676424723987,0.1254108963010204,0.060087413229656245,0.013223982467493376
116,ALL,2d,8,116.66666666666667,11,0.13655823568917608,0.13281270200692857,0.08285434571598296,0.011049916395230995
117,ALL,2d,8,116.66666666666667,12,0.13096199187222082,0.12663067923680807,0.06629435307261852,0.015811498241245763
118,ALL,2d,8,116.66666666666667,13,0.14249831245749411,0.13800390482856284,0.058682915905315894,0.018432152132424443
119,ALL,2d,8,116.66666666666667,14,0.1346349445668288,0.13146344983135655,0.07268755070619196,0.010673426755694625
120,ALL,2d,8,116.66666666666667,15,0.13838321758435995,0.1365060586201053,0.07205539480980584,0.006428798362406238
121,ALL,2d,8,116.66666666666667,16,0.15219682440132298,0.14855029076840814,0.05506722558401468,0.01601868878694409
122,ALL,2d,8,116.66666666666667,17,0.14021054521444118,0.13604629161574697,0.0634284916244811,0.015885997138649865
123,ALL,2d,8,116.66666666666667,18,0.16193852679724496,0.15770028674190034,0.06835967086778827,0.015029073652316295
124,ALL,2d,8,116.66666666666667,19,0.14805377383313828,0.1429971662951949,0.09929803327590368,0.01241216749881404
125,ALL,2d,8,116.66666666666667,20,0.14320612142578454,0.1391329970008367,0.06778659194612131,0.014579458402071217
126,ALL,2d,9,133.33333333333334,0,0.15713004137827571,0.15164005251093465,0.0853060273991953,0.015582311596640568
127,ALL,2d,9,133.33333333333334,1,0.14670408660138393,0.13955332972162762,0.07786666903756492,0.021935708306046714
128,ALL,2d,9,133.33333333333334,2,0.1518381286783582,0.14411138104890397,0.06893400382627755,0.026508840434629793
129,ALL,2d,9,133.33333333333334,3,0.16579488373850224,0.15617921271215898,0.09026105095242123,0.02526338170611004
130,ALL,2d,9,133.33333333333334,4,0.15393994785481113,0.14727112215597055,0.08881594624228945,0.01808405200479177
131,ALL,2d,9,133.33333333333334,5,0.15197379374346157,0.14471529767342556,0.06801632993789812,0.025304993436274896
132,ALL,2d,9,133.33333333333334,6,0.15245202449206144,0.14308551440052475,0.07803100129810447,0.0282778184609104
133,ALL,2d,9,133.33333333333334,7,0.15157301825153316,0.14609717054843885,0.07040283213159979,0.018707736855965922
134,ALL,2d,9,133.33333333333334,8,0.1664641480957896,0.16393400583021717,0.089546447824086,0.00696491019111744
135,ALL,2d,9,133.33333333333334,9,0.1508835392633694,0.14336037270968593,0.07792971118089526,0.023006116855326313
136,ALL,2d,9,133.33333333333334,10,0.14412860302411087,0.13655607279398424,0.06837229541066606,0.026210349171239163
137,ALL,2d,9,133.33333333333334,11,0.1550103759704085,0.1463544524523755,0.06873646153284443,0.029580670041777214
138,ALL,2d,9,133.33333333333334,12,0.1499512319284485,0.1424242348197411,0.08372653316156536,0.02149430452738537
139,ALL,2d,9,133.33333333333334,13,0.14057563729240868,0.13548026827565596,0.07991433892298573,0.015442553367811652
140,ALL,2d,9,133.33333333333334,14,0.13702338323281588,0.12879892538019005,0.06945007392256856,0.02791985624034638
141,ALL,2d,9,133.33333333333334,15,0.15025401282674553,0.14417219802971282,0.07694892417058927,0.01899857413737172
142,ALL,2d,9,133.33333333333334,16,0.13844121563465653,0.12894414550279676,0.07534026936376481,0.02960856368555931
143,ALL,2d,9,133.33333333333334,17,0.14372001303946288,0.13897357904484908,0.06123226943810692,0.01864676949920538
144,ALL,2d,9,133.33333333333334,18,0.13305462446317343,0.12214736347823746,0.06307530440366092,0.03969970424212053
145,ALL,2d,9,133.33333333333334,19,0.13784721993161217,0.13296136998492813,0.07665134019440727,0.015438058055919409
146,ALL,2d,9,133.33333333333334,20,0.14904347110110952,0.14183800345371794,0.07592789151757456,0.0226337636408275
147,ALL,2d,10,166.66666666666666,0,0.09551435152368005,0.09328201316510949,0.049040156057885136,0.0111250252529342
148,ALL,2d,10,166.66666666666666,1,0.09396352428307858,0.08851386336794481,0.07066569199866563,0.018555058611752245
149,ALL,2d,10,166.66666666666666,2,0.08694203686417326,0.08622355321195015,0.058635594842258956,0.003044650845484128
150,ALL,2d,10,166.66666666666666,3,0.11053257624117314,0.10560824010490513,0.058595095765869534,0.020151396925669297
151,ALL,2d,10,166.66666666666666,4,0.08904366790759256,0.08589693655811705,0.05634255295928736,0.013579754671385079
152,ALL,2d,10,166.66666666666666,5,0.08218835354579725,0.07828543217401226,0.05180807299570539,0.018141635770741505
153,ALL,2d,10,166.66666666666666,6,0.10051667175884775,0.09763916127300898,0.05710714227055702,0.012284877752710036
154,ALL,2d,10,166.66666666666666,7,0.09954048677679664,0.09723290076626007,0.05815780851144749,0.009725286209762325
155,ALL,2d,10,166.66666666666666,8,0.09169271737081969,0.09074226630477186,0.06460322071559672,0.003651109172392474
156,ALL,2d,10,166.66666666666666,9,0.09375993679882999,0.08983481616815804,0.0628574330834762,0.015133773002566145
157,ALL,2d,10,166.66666666666666,10,0.11165993139598587,0.10825302358758665,0.06231903709541323,0.013300334226840148
158,ALL,2d,10,166.66666666666666,11,0.08683539971552401,0.08205273472506083,0.07207132201241531,0.016051559694550188
159,ALL,2d,10,166.66666666666666,12,0.10053152962654974,0.09642238877943043,0.05516273294444926,0.01794610067198043
160,ALL,2d,10,166.66666666666666,13,0.09241391406763749,0.08717958452659051,0.05279684479672815,0.023596237672209582
161,ALL,2d,10,166.66666666666666,14,0.09711017252927868,0.09502873939581886,0.06738810016361366,0.007603778229597743
162,ALL,2d,10,166.66666666666666,15,0.08523628971256482,0.08236730878408094,0.048707721069818785,0.014300204175723698
163,ALL,2d,10,166.66666666666666,16,0.10707058032292426,0.10646322574895085,0.06011164734807723,0.002513225894196387
164,ALL,2d,10,166.66666666666666,17,0.10834849443193745,0.10594313949147105,0.06011720993357355,0.009805303359644527
165,ALL,2d,10,166.66666666666666,18,0.09195891181427353,0.08918246389077039,0.06683495068068981,0.010172704681293802
166,ALL,2d,10,166.66666666666666,19,0.09576906471968194,0.09231359529211727,0.04805044966973899,0.017347120563850953
167,ALL,2d,10,166.66666666666666,20,0.09605302531234736,0.09292326936580579,0.05906863924576337,0.012901456869264246
168,ALL,2d,11,200.0,0,0.09788547385049884,0.0967017199546886,0.040223336840571375,0.007250174597520308
169,ALL,2d,11,200.0,1,0.09464332913623098,0.08956921497607123,0.059455250733577505,0.020450773173077263
170,ALL,2d,11,200.0,2,0.10812945402725167,0.10429324917999884,0.05671909891206477,0.016349650172758648
171,ALL,2d,11,200.0,3,0.0788781809827253,0.07654083843945202,0.04450726198042728,0.012790210715901114
172,ALL,2d,11,200.0,4,0.09820569320104684,0.09507057757030835,0.05294519266644186,0.014373821649185652
173,ALL,2d,11,200.0,5,0.09712253189848272,0.09156154773918362,0.05585904469536733,0.023689704542769287
174,ALL,2d,11,200.0,6,0.09031599683641024,0.08735594713472905,0.04474367918758497,0.016003721471962676
175,ALL,2d,11,200.0,7,0.0860434988887538,0.08362789835776759,0.052514250241535644,0.011239259480393992
176,ALL,2d,11,200.0,8,0.09874622828485156,0.09759185157784861,0.04515803934907469,0.006309767655558504
177,ALL,2d,11,200.0,9,0.09298840318555932,0.09029684155200182,0.046443037642509274,0.014076670213037528
178,ALL,2d,11,200.0,10,0.09463671754445566,0.09215173908551183,0.048461696214093894,0.012496169562989304
179,ALL,2d,11,200.0,11,0.09551494624158878,0.09258459847250562,0.05124018645955848,0.013895984928384123
180,ALL,2d,11,200.0,12,0.08870046573513261,0.0855519273944303,0.03738270011181037,0.02019377782384127
181,ALL,2d,11,200.0,13,0.1005745514527815,0.09587609657095578,0.04742504034989217,0.02358044093704779
182,ALL,2d,11,200.0,14,0.09882214572863436,0.09625533794484012,0.04688834933524719,0.01331788785287869
183,ALL,2d,11,200.0,15,0.08881333169063614,0.08579559485338391,0.04732100612995656,0.01544518670411157
184,ALL,2d,11,200.0,16,0.09434611054395947,0.09021908829801764,0.04527384958763227,0.02178137485519354
185,ALL,2d,11,200.0,17,0.09215000881268096,0.0913739949731134,0.04474852861514049,0.004298040104115557
186,ALL,2d,11,200.0,18,0.09541239098985042,0.09311606314578721,0.04494638177719252,0.012451803574449069
187,ALL,2d,11,200.0,19,0.10050212652612352,0.09791669221210175,0.041408039767631466,0.015132167991132997
188,ALL,2d,11,200.0,20,0.09457354122104207,0.09167254097163485,0.04768319852986551,0.01475632940031544
189,ALL,2d,12,233.33333333333334,0,0.08642748373522169,0.08397815563630075,0.036680241503460415,0.016148620719130473
190,ALL,2d,12,233.33333333333334,1,0.09831347005899571,0.09640363831352727,0.03037877091874761,0.015232983465211125
191,ALL,2d,12,233.33333333333334,2,0.08968038140868984,0.08799672405173262,0.05843810710886471,0.007099967868507254
192,ALL,2d,12,233.33333333333334,3,0.0888479906530708,0.08480801996253474,0.03973836307283343,0.024166800248253743
193,ALL,2d,12,233.33333333333334,4,0.090693172652144,0.08769903295044115,0.03864570931434498,0.018637839305642077
194,ALL,2d,12,233.33333333333334,5,0.08582151471900928,0.08143416560879954,0.04061543423838571,0.025597975207218435
195,ALL,2d,12,233.33333333333334,6,0.07798752839317152,0.07689745673506306,0.040242342756834616,0.00668102449026722
196,ALL,2d,12,233.33333333333334,7,0.09671948440732887,0.09390443795268491,0.043074556492276955,0.01581578838692997
197,ALL,2d,12,233.33333333333334,8,0.08654681299495211,0.08453187772788195,0.038822553503679164,0.012644322416585075
198,ALL,2d,12,233.33333333333334,9,0.0968280348626396,0.09305539383000752,0.048027195172626706,0.018886545565868183
199,ALL,2d,12,233.33333333333334,10,0.08651071170500367,0.08248559472579273,0.034943549536818386,0.027200605477190002
200,ALL,2d,12,233.33333333333334,11,0.08869119972018126,0.08596257621738379,0.04977640091442502,0.013335552528663362
201,ALL,2d,12,233.33333333333334,12,0.11357115724847622,0.11256079298728977,0.04224140316472102,0.005908756548910419
202,ALL,2d,12,233.33333333333334,13,0.08423021116849476,0.08297636563733227,0.04200359005235653,0.007352443821901476
203,ALL,2d,12,233.33333333333334,14,0.10380966087543875,0.10194177260989715,0.047222757352221256,0.009695688391942585
204,ALL,2d,12,233.33333333333334,15,0.10096763075401974,0.09955917779148483,0.049891876016110254,0.006958840032215919
205,ALL,2d,12,233.33333333333334,16,0.07744237439505994,0.07718856603683164,0.04884725277194496,0.0012956210197588361
206,ALL,2d,12,233.33333333333334,17,0.08699148084696871,0.08453666719771322,0.04262660325414369,0.013990478890591074
207,ALL,2d,12,233.33333333333334,18,0.08563900769805845,0.0851979638801059,0.040395859918757646,0.0027146648764183254
208,ALL,2d,12,233.33333333333334,19,0.09625444621173689,0.09388130078815991,0.03938935032154887,0.014617343454229168
209,ALL,2d,12,233.33333333333334,20,0.09116066372148555,0.08884998403204825,0.0426000958692551,0.01319909313577174
210,ALL,2d,13,266.6666666666667,0,0.08314718430616493,0.0808408712769248,0.045885287658774906,0.012255079586105711
211,ALL,2d,13,266.6666666666667,1,0.08108520336078134,0.0769167210271609,0.05967042212928566,0.01686854421382529
212,ALL,2d,13,266.6666666666667,2,0.08553324622870824,0.08110539541686283,0.03674988220381305,0.028377652637612313
213,ALL,2d,13,266.6666666666667,3,0.08639791365785757,0.08376687366522563,0.04510449836970218,0.014165846059402964
214,ALL,2d,13,266.6666666666667,4,0.08856714218977083,0.08518873900474043,0.058062422805437365,0.014131319933120874
215,ALL,2d,13,266.6666666666667,5,0.07934114866933634,0.07476642272112213,0.055825264582924486,0.01966985675050941
216,ALL,2d,13,266.6666666666667,6,0.07968588991275537,0.07617685239066714,0.04413576704131808,0.019106771701895873
217,ALL,2d,13,266.6666666666667,7,0.08873059330697357,0.0853072300995009,0.04280049496753929,0.019217266298701553
218,ALL,2d,13,266.6666666666667,8,0.08718620275457283,0.08485697479724696,0.055099431929781784,0.01034803085231282
219,ALL,2d,13,266.6666666666667,9,0.08979026393685664,0.08596806240764909,0.041217540936273056,0.0221406581232801
220,ALL,2d,13,266.6666666666667,10,0.07844053490089656,0.07605445482607653,0.04856098939044565,0.01198702728632086
221,ALL,2d,13,266.6666666666667,11,0.07487409689544605,0.07085385508179654,0.03972465137386177,0.024062543021698465
222,ALL,2d,13,266.6666666666667,12,0.08494118324937645,0.08181597206404884,0.042563545486554014,0.017698448039070676
223,ALL,2d,13,266.6666666666667,13,0.08097479283909273,0.08023560745866773,0.047161771960313,0.003887803200105624
224,ALL,2d,13,266.6666666666667,14,0.08668825209740347,0.08426840131553895,0.03032317510483761,0.01917522042175716
225,ALL,2d,13,266.6666666666667,15,0.08630584914223287,0.08363626521448642,0.05283688627525978,0.012317461088402919
226,ALL,2d,13,266.6666666666667,16,0.10284787972898819,0.09991475810415851,0.056984684446758666,0.012542463572157143
227,ALL,2d,13,266.6666666666667,17,0.07510087134295938,0.07138499953811087,0.0372352741803743,0.023744131818284466
228,ALL,2d,13,266.6666666666667,18,0.0768919676615029,0.0725778786803415,0.03959665688379834,0.025806374268657742
229,ALL,2d,13,266.6666666666667,19,0.09706507017482602,0.0917335631142942,0.043061524490334,0.029113381553886004
230,ALL,2d,13,266.6666666666667,20,0.08478186072145863,0.08136849491023104,0.04613000861086934,0.017830794021355394
231,ALL,2d,14,316.66666666666663,0,0.09931711194450521,0.09747036253561625,0.052796101388245156,0.008593551664196532
232,ALL,2d,14,316.66666666666663,1,0.08466944332490012,0.08401267774303532,0.04214899249248185,0.0038653070725582425
233,ALL,2d,14,316.66666666666663,2,0.08253276563561449,0.08203851714274774,0.047205621358927696,0.002603874628455656
234,ALL,2d,14,316.66666666666663,3,0.09056602755749328,0.08984323047371222,0.048773909196343126,0.0036775181975781317
235,ALL,2d,14,316.66666666666663,4,0.0856187789678193,0.08491943156891049,0.04292448485197571,0.004040125087511492
236,ALL,2d,14,316.66666666666663,5,0.09349365765987194,0.09242636665399877,0.05152223264749034,0.00512551737931124
237,ALL,2d,14,316.66666666666663,6,0.09751388957728718,0.09724115088119523,0.06253956143953418,0.0010878907634150885
238,ALL,2d,14,316.66666666666663,7,0.08188662637569691,0.08092512089869962,0.05250479211135984,0.004536514882910787
239,ALL,2d,14,316.66666666666663,8,0.07597581419875352,0.07409233344986733,0.05371305960746009,0.008614481731127681
240,ALL,2d,14,316.66666666666663,9,0.08481738141493794,0.08318507414157435,0.04558879885413012,0.008792897577635848
241,ALL,2d,14,316.66666666666663,10,0.09556177270720005,0.09500261481532964,0.054607934729146296,0.002546813445578542
242,ALL,2d,14,316.66666666666663,11,0.08574671861176672,0.08500832465336192,0.057893745079765184,0.003168326153074226
243,ALL,2d,14,316.66666666666663,12,0.08323951506611389,0.08263043658347345,0.05524542441194098,0.002741101465415796
244,ALL,2d,14,316.66666666666663,13,0.08468415119303153,0.08359767288775251,0.050685577340677516,0.005301884860798303
245,ALL,2d,14,316.66666666666663,14,0.08444881510428948,0.08374668827879964,0.04975403304264993,0.003503212770783236
246,ALL,2d,14,316.66666666666663,15,0.0968403573119927,0.09593567000921686,0.04983296683429429,0.0044976488708668065
247,ALL,2d,14,316.66666666666663,16,0.08437870160308479,0.08327029117786339,0.05506180424658985,0.00498225861799844
