,subj,dotmode,di,dur,x,y,ntrials
157,ALL,3d,12,0.5833333333333334,0.12,0.6985294117647058,1224.0
158,ALL,3d,12,0.5833333333333334,0.25,0.8264125255275698,1469.0
159,ALL,3d,12,0.5833333333333334,0.5,0.9550321199143469,1401.0
160,ALL,3d,13,0.7666666666666667,0.03,0.5922684172137126,1371.0
161,ALL,3d,13,0.7666666666666667,0.06,0.6063311688311688,1232.0
162,ALL,3d,13,0.7666666666666667,0.12,0.6869851729818781,1214.0
163,ALL,3d,13,0.7666666666666667,0.25,0.9013698630136986,1095.0
164,ALL,3d,13,0.7666666666666667,0.5,0.9423701298701299,1232.0
165,ALL,3d,14,0.9833333333333333,0.03,0.5753114382785957,883.0
166,ALL,3d,14,0.9833333333333333,0.06,0.5974903474903475,1036.0
167,ALL,3d,14,0.9833333333333333,0.12,0.7590243902439024,1025.0
168,ALL,3d,14,0.9833333333333333,0.25,0.8870673952641166,1098.0
169,ALL,3d,14,0.9833333333333333,0.5,0.9475713184271396,1297.0
170,ALL,3d,15,1.2666666666666666,0.03,0.6278195488721805,266.0
171,ALL,3d,15,1.2666666666666666,0.06,0.6847457627118644,295.0
172,ALL,3d,15,1.2666666666666666,0.12,0.7381703470031545,317.0
173,ALL,3d,15,1.2666666666666666,0.25,0.8739255014326648,349.0
174,ALL,3d,15,1.2666666666666666,0.5,0.9704918032786886,305.0
175,ALL,3d,16,1.65,0.03,0.3533834586466165,133.0
176,ALL,3d,16,1.65,0.06,0.7401574803149606,127.0
177,ALL,3d,16,1.65,0.12,0.7558139534883721,86.0
178,ALL,3d,16,1.65,0.25,0.9571428571428572,70.0
179,ALL,3d,16,1.65,0.5,0.9896907216494846,97.0
180,ALL,3d,17,2.1333333333333333,0.03,0.6761904761904762,105.0
181,ALL,3d,17,2.1333333333333333,0.06,0.5793650793650794,126.0
182,ALL,3d,17,2.1333333333333333,0.12,0.8260869565217391,161.0
183,ALL,3d,17,2.1333333333333333,0.25,0.9076923076923077,130.0
184,ALL,3d,17,2.1333333333333333,0.5,0.9722222222222222,108.0
185,ALL,3d,18,2.75,0.03,0.5802469135802469,162.0
186,ALL,3d,18,2.75,0.06,0.5950920245398773,163.0
187,ALL,3d,18,2.75,0.12,0.7266666666666667,150.0
188,ALL,3d,18,2.75,0.25,0.9171974522292994,157.0
189,ALL,3d,18,2.75,0.5,0.9831460674157303,178.0
190,ALL,3d,19,3.566666666666667,0.03,0.6785714285714286,224.0
191,ALL,3d,19,3.566666666666667,0.06,0.6706586826347305,167.0
192,ALL,3d,19,3.566666666666667,0.12,0.7093596059113301,203.0
193,ALL,3d,19,3.566666666666667,0.25,0.8818897637795275,254.0
194,ALL,3d,19,3.566666666666667,0.5,0.943127962085308,211.0
195,ALL,3d,20,4.616666666666666,0.03,0.5797101449275363,276.0
196,ALL,3d,20,4.616666666666666,0.06,0.625,280.0
197,ALL,3d,20,4.616666666666666,0.12,0.7687296416938111,307.0
198,ALL,3d,20,4.616666666666666,0.25,0.8880866425992779,277.0
199,ALL,3d,20,4.616666666666666,0.5,0.9628571428571429,350.0
