lapse,loc,scale,thresh,dotmode,dur,di,subj,bi
0.04346294305489264,0.5976627643492033,0.03213652370079746,0.6038002320008802,3d,0.03333333333333333,1,ALL,0
0.04345317357215737,0.5790063215274981,0.030266456526739944,0.5847852101405341,3d,0.03333333333333333,1,ALL,1
0.04404388492757246,2.297602539598607,0.6704950015441784,2.4275429994272217,3d,0.03333333333333333,1,ALL,2
0.04463576634198241,0.5102675047405217,0.0013276326340680175,0.5105286179054284,3d,0.03333333333333333,1,ALL,3
0.04577006523704761,0.6123642811801772,0.04290614157693156,0.6210405220380737,3d,0.03333333333333333,1,ALL,4
0.043538802121895634,1.1600061008052818,0.28560348486961373,1.2146558783394656,3d,0.03333333333333333,1,ALL,5
0.04388181647074652,0.5457580174927119,0.024873360058309067,0.5505588547428609,3d,0.03333333333333333,1,ALL,6
0.043478240641605326,0.5922656911807709,0.028578870867204405,0.5977258313215321,3d,0.03333333333333333,1,ALL,7
0.043421718788222326,0.5414514785506046,0.025822573927530228,0.5463779477195055,3d,0.03333333333333333,1,ALL,8
0.04350439984964213,0.6916723382065463,0.11551353406901853,0.7137564250142235,3d,0.03333333333333333,1,ALL,9
0.043544244104626505,0.5145610084580103,0.0011295078068612535,0.5147771677723625,3d,0.03333333333333333,1,ALL,10
0.043458598731481016,1.2381508467113975,0.4642099399113453,1.3267963931548796,3d,0.05,2,ALL,0
0.04192271782155515,0.8691834065039337,0.34221036224704865,0.9319965832958925,3d,0.05,2,ALL,1
0.041662575723192284,0.8445651920563952,0.2896637004638959,0.897371440937955,3d,0.05,2,ALL,2
0.04310607857892283,0.9291118932105298,0.2501434247943904,0.9764527152415082,3d,0.05,2,ALL,3
0.04190214031839346,0.5073906705539362,0.004198250728863007,0.5081608500179912,3d,0.05,2,ALL,4
0.04374960439678903,1.370197121593851,0.496588009716188,1.465725744396271,3d,0.05,2,ALL,5
0.04312569614866073,0.9666151523562674,0.319849206944828,1.0271784515389206,3d,0.05,2,ALL,6
0.04330493508181679,0.9848367523342643,0.39472830822893556,1.0599205213030207,3d,0.05,2,ALL,7
0.04533261022159273,2.820834180444593,1.3367154373056902,3.088277181062275,3d,0.05,2,ALL,8
0.04360627875726524,0.9466759601346721,0.3178911230342317,1.007607838115942,3d,0.05,2,ALL,9
0.04290818126906011,0.9248331454660957,0.28780819910188415,0.9790270420235293,3d,0.05,2,ALL,10
0.04360264652495853,0.6317406057992168,0.13575697370197604,0.6577594760403955,3d,0.06666666666666667,3,ALL,0
0.04296975521885205,0.5962659752263104,0.1434291159540947,0.6233161363955056,3d,0.06666666666666667,3,ALL,1
0.04496461941372637,0.622347764063067,0.150015582938463,0.6520926086310956,3d,0.06666666666666667,3,ALL,2
0.0439968408913776,0.5817029362765525,0.09142857142857148,0.5994007112444613,3d,0.06666666666666667,3,ALL,3
